env,seed,cycle,anchor,kernel,raw_reward,shaped_reward,penalty,joint,success,any_event,cost_mean,event,excess
DiagReachK3,180,6,16,det_timeW2,8.861083059964585,8.861083059964585,0.0,1.0,1.0,0.0,"[6.412972919642925, 4.831078164279461, 10.246866881847382]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,6,16,det_cfKL,9.045916508775553,9.045916508775553,0.0,1.0,1.0,0.0,"[5.762714937329292, 5.110145188868046, 9.87337352335453]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,6,16,det_cfW2,8.991985987212683,8.991985987212683,0.0,1.0,1.0,0.0,"[5.580572433769703, 4.877877652645111, 9.462807640433311]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,18,18,sample_old,7.549244540139035,6.41612374442716,1.133120795711875,0.359375,0.53125,0.328125,"[6.0587287992239, 4.499069042503834, 9.391073290258646]","[0.203125, 0.1875, 0.140625]","[0.0435644377555166, 0.02330788052999056, 0.01844345688819885]"
DiagReachK3,180,18,18,sample_timeKL,7.434853917624286,6.792551257352761,0.6423026602715254,0.375,0.546875,0.28125,"[5.864786323159933, 4.258918650448322, 8.945095047354698]","[0.171875, 0.140625, 0.078125]","[0.029462076723575592, 0.013720081402705267, 0.0071921455860137935]"
DiagReachK3,180,18,18,sample_timeW2,7.470327126271809,6.7950803129372845,0.6752468133345246,0.375,0.546875,0.28125,"[5.876110412180424, 4.350347748026252, 9.05569238960743]","[0.171875, 0.140625, 0.109375]","[0.029869961951460158, 0.014996052934573248, 0.008195430040359494]"
DiagReachK3,180,18,18,sample_cfKL,7.259641424251209,6.670982571748505,0.5886588525027037,0.359375,0.515625,0.25,"[5.633789211511612, 4.055861729197204, 8.51092329621315]","[0.15625, 0.125, 0.078125]","[0.02711368671485356, 0.011828884482383728, 0.006765536069869994]"
DiagReachK3,180,18,18,sample_cfW2,7.305513498540995,6.680224704723833,0.6252887938171625,0.375,0.53125,0.234375,"[5.6446561850607395, 4.189331712201238, 8.665520709007978]","[0.140625, 0.125, 0.09375]","[0.02698741108179092, 0.014116201263207655, 0.007652270793914794]"
DiagReachK3,180,18,18,det_old,9.333112728423384,9.333112728423384,0.0,1.0,1.0,0.0,"[6.333891324698925, 5.622421331703663, 10.956192076206207]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,18,18,det_timeKL,9.25371399804244,9.25371399804244,0.0,1.0,1.0,0.0,"[5.972726859152317, 5.012990795075893, 9.985717564821243]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,18,18,det_timeW2,9.301137582444062,9.301137582444062,0.0,1.0,1.0,0.0,"[5.988689765334129, 5.149568744003773, 10.138258457183838]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,18,18,det_cfKL,9.089779856121458,9.089779856121458,0.0,1.0,1.0,0.0,"[5.794119656085968, 4.820245027542114, 9.623521402478218]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,180,18,18,det_cfW2,9.122142704303041,9.122142704303041,0.0,1.0,1.0,0.0,"[5.850158616900444, 5.062220431864262, 9.915396735072136]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,6,21,sample_old,7.615006399682897,5.878460855565208,1.7365455441176891,0.3125,0.53125,0.453125,"[6.327001106459647, 4.41253880225122, 9.536038670688868]","[0.390625, 0.171875, 0.1875]","[0.08005004163299287, 0.031746550248219416, 0.02444760680198669]"
DiagReachK3,186,6,21,sample_timeKL,7.644251289785825,5.955109808602356,1.6891414811834693,0.296875,0.546875,0.484375,"[6.346279185730964, 4.46965123526752, 9.598028741776943]","[0.40625, 0.15625, 0.1875]","[0.08097569005829947, 0.02919844022163978, 0.021779460906982424]"
DiagReachK3,186,6,21,sample_timeW2,7.685791388645248,5.9034233954990665,1.782367993146181,0.296875,0.546875,0.484375,"[6.364868363831192, 4.595903737470508, 9.745279762893915]","[0.40625, 0.15625, 0.1875]","[0.08249321579933165, 0.03193687934141892, 0.023061300516128543]"
DiagReachK3,186,6,21,sample_cfKL,7.633499732590462,6.187048727995899,1.4464510045945644,0.296875,0.5625,0.453125,"[6.228986707050353, 4.3759236466139555, 9.387299861758947]","[0.390625, 0.125, 0.171875]","[0.06820428690740038, 0.025398284196853638, 0.016979142427444457]"
DiagReachK3,186,6,21,sample_cfW2,7.608983103433639,6.2145985767860115,1.3943845266476274,0.328125,0.578125,0.4375,"[6.133313587401062, 4.399612238630652, 9.317576300352812]","[0.359375, 0.125, 0.15625]","[0.06607404670545033, 0.025132265228491567, 0.01608947515487671]"
DiagReachK3,186,6,21,det_old,9.261438550193464,9.261438550193464,0.0,1.0,1.0,0.0,"[6.498663455247879, 4.830138720571995, 10.310553908348083]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,6,21,det_timeKL,9.245657723689057,9.245657723689057,0.0,1.0,1.0,0.0,"[6.490899093449116, 4.662404648959637, 10.098340585827827]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,6,21,det_timeW2,9.296700309203061,9.296700309203061,0.0,1.0,1.0,0.0,"[6.5065605863928795, 4.834374770522118, 10.273055091500282]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,6,21,det_cfKL,8.983022704483119,8.983022704483119,0.0,1.0,1.0,0.0,"[6.185261242091656, 4.709179520606995, 9.853445544838905]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,6,21,det_cfW2,8.947096662288821,8.947096662288821,0.0,1.0,1.0,0.0,"[6.019648231565952, 4.730938486754894, 9.715640172362328]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,18,23,sample_old,8.044352534786412,6.465392693505237,1.5789598412811756,0.21875,0.625,0.546875,"[6.55437434092164, 4.976611860096455, 10.344619810581207]","[0.46875, 0.21875, 0.21875]","[0.06864920897143229, 0.022052589517373305, 0.02482025504112243]"
DiagReachK3,186,18,23,sample_timeKL,8.15461484231455,6.407040930170842,1.7475739121437073,0.1875,0.609375,0.59375,"[6.889615915715694, 4.9799205884337425, 10.676543988287449]","[0.53125, 0.1875, 0.25]","[0.08235370048454828, 0.01642066354934986, 0.026710956096649172]"
DiagReachK3,186,18,23,sample_timeW2,8.147448089758655,6.353634854632219,1.7938132351264358,0.1875,0.609375,0.609375,"[6.986809752881527, 4.903163243085146, 10.69464947283268]","[0.5625, 0.171875, 0.25]","[0.08813760110310145, 0.013729738501402043, 0.02618680357933044]"
DiagReachK3,186,18,23,sample_cfKL,8.200389758019446,6.153782421058713,2.046607336960733,0.203125,0.625,0.625,"[6.911871127784252, 5.088824287056923, 10.815561518073082]","[0.546875, 0.21875, 0.265625]","[0.09512429152216231, 0.019870121891681962, 0.030614733695983894]"
DiagReachK3,186,18,23,sample_cfW2,8.214444525148428,6.237712216172076,1.9767323089763522,0.203125,0.625,0.625,"[6.884873643517494, 5.085238113999367, 10.798199966549873]","[0.546875, 0.171875, 0.234375]","[0.09524344227143694, 0.016267462418629575, 0.027976508140563957]"
DiagReachK3,186,18,23,det_old,9.442581712681022,9.442581712681022,0.0,1.0,1.0,0.0,"[6.708938516676426, 6.1780204847455025, 11.794257923960686]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]"
DiagReachK3,186,18,23,det_timeKL,9.580581148578677,9.490879138423953,0.08970201015472412,0.078125,1.0,0.921875,"[7.1155711859464645, 6.120418734848499, 12.126794338226318]","[0.921875, 0.0, 0.0]","[0.016902828855173926, 0.0, 0.0]"
DiagReachK3,186,18,23,det_timeW2,9.576230302940713,9.393926064971494,0.18230423796921968,0.0,1.0,1.0,"[7.2107226848602295, 5.986915908753872, 12.08399760723114]","[1.0, 0.0, 0.0]","[0.03010324069431849, 0.0, 0.0]"
DiagReachK3,186,18,23,det_cfKL,9.603854962406878,9.458699733732466,0.14515522867441177,0.03125,1.0,0.96875,"[7.174159497022629, 6.223956011235714, 12.290560483932495]","[0.96875, 0.0, 0.0625]","[0.02496336826256343, 0.0, 0.00022873640060425138]"
DiagReachK3,186,18,23,det_cfW2,9.554782251894176,9.486111535757482,0.06867071613669395,0.15625,1.0,0.84375,"[7.083896182477474, 6.093565709888935, 12.066870853304863]","[0.84375, 0.0, 0.0]","[0.013139723667076664, 0.0, 0.0]"
DiagReachK3,187,6,26,sample_old,6.9715664748939155,5.901878343792487,1.0696881311014295,0.265625,0.34375,0.3125,"[5.023283095099032, 4.414917601738125, 8.179565067403018]","[0.1875, 0.171875, 0.109375]","[0.04434043594769069, 0.025604942670235265, 0.012797651290893552]"
DiagReachK3,187,6,26,sample_timeKL,6.72579377857528,6.067437978605994,0.6583557999692857,0.265625,0.3125,0.25,"[4.818505482748151, 3.7874887101352215, 7.347990110516548]","[0.171875, 0.078125, 0.0625]","[0.039109077836785994, 0.007475039133658774, 0.005949828624725342]"
