env,metric,seed,channel,Gtrain,GholdLR,GholdLR_lo,GholdLR_hi,Gsample,Gsample_lo,Gsample_hi,Gdet,Gdet_lo,Gdet_hi,T,T_lo,T_hi,L,L_lo,L_hi,K,K_lo,K_hi,mean_only,mean_only_lo,mean_only_hi,std_only,std_only_lo,std_only_hi,interaction,interaction_lo,interaction_hi,median_abs_T,signed_sum_T,absolute_sum_T,median_abs_L,signed_sum_L,absolute_sum_L,median_abs_K,signed_sum_K,absolute_sum_K,train_positive_GholdLR_nonpositive,train_positive_Gsample_nonpositive,train_positive_Gdet_nonpositive
DiagReachK3,KL,186,raw,0.3908660709786981,0.18146066433263525,0.1297691252614132,0.23769691412485885,0.15226186364889144,0.1325661949813366,0.17528431029990316,0.12329248785972595,0.11997484657913446,0.12647787902504207,0.20940540664606289,0.15316915685383925,0.2610969457172848,0.029198800683743774,-0.017424918023642176,0.08077401361222802,0.028969374299049378,0.00945635886862874,0.05108863733708857,0.14132222384214402,0.12172331660985947,0.16352011561393737,0.010659051034599543,0.007616787892766297,0.014018990020267663,0.0002806005999445915,-0.0007112291269004346,0.0014715309953317042,0.13250241950231156,1.0470270332303144,1.3120318722349376,0.04754327442211659,0.14599400341871888,0.33427768680661185,0.09164576232433319,0.1448468714952469,0.7012277394533157,0,0,1
DiagReachK3,KL,186,penalty,-0.9656425847382601,-0.13363836931993153,-0.28444206935101546,-0.01076543542244595,-0.11750253066420555,-0.16426005836576224,-0.0748681347165257,0.02139689549803734,0.0189080144232139,0.02373348854016512,-0.8320042154183286,-0.954877149315814,-0.6812005153872447,-0.01613583865572598,-0.14951164218886104,0.09810529286705524,-0.13889942839741706,-0.18608268056064844,-0.0956003417307511,-0.10938052535057068,-0.15402045749127866,-0.06986522451043133,-0.005064007267355919,-0.012472593409474939,0.0016741931438446038,-0.003057991527020931,-0.005950801209546625,-0.0003948330343700946,0.42124345718301726,-4.160021077091643,4.160021077091643,0.07616194971618445,-0.08067919327862991,0.4497895819660731,0.08397907763719559,-0.6944971419870853,0.9086222387850285,0,0,1
DiagReachK3,KL,186,cost_0,0.17743535541995967,0.13107069009767316,0.06581973386161996,0.20376342953982718,0.10401526801288127,0.08854196698404848,0.12151192632503807,0.14656057357788085,0.1440231336466968,0.14881991846486928,0.04636466532228649,-0.026328074119867494,0.11161562155833968,0.027055422084791874,-0.041877878890607435,0.09718158550250723,-0.04254530556499958,-0.0587265755282715,-0.024446420231834066,0.10251642148941756,0.08781062028370797,0.11964294265490025,0.0023501161485910416,-0.0015172891225665806,0.00566404968500136,-0.000851250858977437,-0.001680350131355226,-2.7250756975263666e-05,0.21159524164904847,0.23182332661143246,0.9621208190932857,0.02866588299688956,0.13527711042395937,0.21828109057611056,0.033211689442396164,-0.2127265278249979,0.9864394720643759,1,0,1
DiagReachK3,KL,186,cost_1,-0.1133131854878131,-0.009341229117068212,-0.06700731029182404,0.047081816468443574,-0.006760118156671524,-0.02173154966905713,0.008624912910163396,-0.2451429447159171,-0.24661100302822886,-0.2439063490414992,-0.10397195637074486,-0.16039500195625664,-0.04630587519598911,-0.0025811109603966877,-0.05996905476740067,0.05241080677009724,0.2383828267455101,0.2238874451071024,0.25421060509979726,-0.025146017968654632,-0.03828836420550943,-0.010212951563298711,0.020346219092607497,0.016107822339981794,0.024498670059256253,-0.0019602955784648658,-0.0028338540764525533,-0.0010379963694140315,0.14929262107611535,-0.5198597818537243,1.148441802317337,0.07282264467537969,-0.012905554801983438,0.3349461422637352,0.23054587841033936,1.1919141337275505,1.1919141337275505,0,0,1
DiagReachK3,KL,186,cost_2,0.15806401163849404,0.13007476445704727,0.026646727153811403,0.24101851817317715,0.10922888964414597,0.08106236265972257,0.13668644484132525,0.0621456116437912,0.0585535055398941,0.065608873963356,0.027989247181446776,-0.08295450653468335,0.13141728448468248,0.020845874812901306,-0.08622950285604564,0.1349349450862802,0.047083258628845215,0.019197026342153548,0.07408709868788718,0.08539903461933136,0.06137509513646364,0.11155039824545383,0.026890455186367034,0.021197342090308668,0.032868228266015646,-0.0030605947598814965,-0.0045285673905164,-0.0015377082070335748,0.2908956508051833,0.13994623590723387,2.10573175230037,0.08370497994636991,0.10422937406450652,0.4626594183402698,0.38572973012924194,0.23541629314422607,2.420759081840515,1,0,1
DiagReachK3,W2,186,shaped,1.6658306411141468,0.36800258645807515,0.2025247693772378,0.5763720075687159,0.30405180156230927,0.24836113100405782,0.36038819190114735,0.04328279197216034,0.03858872335404158,0.047786960750818244,1.2978280546560712,1.0894586335454308,1.4633058717369087,0.06395078489576589,-0.10210767873336005,0.2559162274037567,0.26076900362968447,0.2039156297966838,0.3179040211252868,0.26060238033533095,0.21201229283586145,0.31036353867501015,0.038406895101070405,0.02743880211841315,0.0507863118778914,0.005042571015655995,-0.0006967500690370799,0.010546619817614553,0.9661664892308002,6.4891402732803565,6.4891402732803565,0.09301722885826869,0.31975392447882944,0.666803207081207,0.32488012313842773,1.3038450181484222,1.9536052644252777,1,0,3
DiagReachK3,W2,186,raw,0.47816237148474283,0.19032001617090644,0.1303554162351565,0.2529627492596834,0.16482503563165665,0.14368782855570317,0.18811831589788197,0.08474067002534866,0.08129053872078656,0.08799179043620824,0.2878423553138364,0.22519962222505946,0.3478069552495863,0.025494980539249774,-0.029911782584851363,0.08082294759242754,0.08008436560630798,0.05899630054831505,0.10357714686542747,0.1403263531625271,0.12053278489038348,0.1630136635992676,0.024572883686050772,0.019924799411091952,0.02995024823583662,-7.416661828756333e-05,-0.0015010719373822212,0.0016404238250106542,0.18932574050172363,1.4392117765691819,1.5444641615904893,0.09616458774796777,0.12747490269624887,0.4296156933599091,0.17863354086875916,0.4004218280315399,0.9144910275936127,0,0,0
DiagReachK3,W2,186,penalty,-1.1876682581303255,-0.17768257485815322,-0.39189641549175225,-0.006950656184096624,-0.13922675251960753,-0.19485182848991828,-0.0878315482288599,0.04145785644650459,0.03799168576020748,0.044546571131795644,-1.0099856832721723,-1.180717601946229,-0.7957718426385736,-0.03845582233854568,-0.23594952851882114,0.12995529369417227,-0.18068461120128632,-0.23547496801242232,-0.12966136522591115,-0.12027602344751358,-0.16937468180432916,-0.07482954300940037,-0.013834003265947104,-0.025597801671829075,-0.0031264429702423536,-0.005116753000766039,-0.009894845117814839,0.00048057757550850336,0.5430432830432116,-5.049928416360862,5.049928416360862,0.0582444573413928,-0.19227911169272838,0.6609815712431718,0.06834620237350464,-0.9034230560064316,1.1214150339365005,0,0,1
DiagReachK3,W2,186,cost_0,0.24485274149861502,0.1163856309403796,0.028416693519439516,0.20087587723430828,0.08882613107562065,0.07071090844459832,0.1088382511306554,0.08491548001766205,0.08242489479482173,0.08729610262438654,0.12846711055823543,0.04397686426430672,0.21643604797917543,0.02755949986475894,-0.05622212630771896,0.11492027894811234,0.0039106510579586026,-0.014492206173017622,0.0235817751474678,0.08622490391135215,0.06936964956112206,0.10402447416447101,0.005073802080005407,-0.0004026936902664602,0.009893617369234562,-0.0024725045077502728,-0.003772266088053584,-0.0011047932272776968,0.2734157062902833,0.6423355527911772,1.1995770373870234,0.04848829147645217,0.1377974993237947,0.2842666283857276,0.047774169594049454,0.019553255289793015,1.072138737887144,0,0,0
DiagReachK3,W2,186,cost_1,-0.046617901807118625,0.010252052880008944,-0.06770322125532946,0.0871908156737705,0.01731610521674156,-0.0019193281605839729,0.0367388111539185,-0.2544098713435233,-0.2560909576108679,-0.2529656371008605,-0.05686995468712758,-0.13380871748088924,0.021085319448210824,-0.007064052336732613,-0.08451417069508958,0.07012346970440524,0.2717259764671326,0.2526232600212097,0.2908225068449974,-0.01361134611070156,-0.029800584940239787,0.002920194882899512,0.036267518810927865,0.029223603736609222,0.04292482499498874,-0.005340074189007282,-0.006837340486235917,-0.003792064879089594,0.1832527023547697,-0.2843497734356379,1.1922443357305337,0.07839353216223638,-0.03532026168366306,0.42290245929211084,0.21097159385681152,1.3586298823356628,1.3586298823356628,0,0,2
DiagReachK3,W2,186,cost_2,0.3154910578594686,0.13875093477870215,-0.0026827592639537884,0.2763834121027079,0.12430245578289031,0.08982473529875279,0.15692670978605747,-0.006400556862354278,-0.010228575319051744,-0.0027763948962092402,0.17674012308076648,0.039107645756760685,0.3181738171234224,0.014448478995811847,-0.12829824397528078,0.15712357772861926,0.13070300817489625,0.09585397869348526,0.1628079316020012,0.08409916162490845,0.055031758695840836,0.11402667798101901,0.048310811072587966,0.03939432208426297,0.05729533976875245,-0.008107496052980423,-0.010447733364999294,-0.0057740944530814894,0.5307500866491024,0.8837006154038324,2.6601473854976825,0.13438861459971174,0.07224239497905924,0.5929093469429857,0.5078247785568237,0.6535150408744812,2.73051518201828,0,0,1
DiagReachK3,KL,187,shaped,2.4292692434568837,0.46639664467897174,0.27333570814084557,0.6362427324962798,0.3801212638616562,0.2957456513494253,0.4558932927250861,-0.2901320084929466,-0.29285004451870916,-0.2875106826424599,1.9628725987779116,1.7930265109606034,2.155933535316038,0.08627538081731559,-0.053072777524371485,0.22067515682962296,0.6702532768249512,0.5866037565469742,0.7477735832333564,0.3555635154247284,0.27454195071011783,0.42696099661290626,0.02446678318083286,0.015049383700825274,0.03275835823267698,9.088432416319847e-05,-0.0031805618200451136,0.0032396862283349034,1.3129821248141536,9.814362993889558,9.814362993889558,0.15474065908759604,0.4313769040865779,0.7220094609449331,0.596259355545044,3.351266384124756,3.351266384124756,0,0,5
DiagReachK3,KL,187,raw,-0.06392840261926667,-0.09565466674308083,-0.12600000322878238,-0.06430820069740334,-0.0884539783000946,-0.10335251797921956,-0.07407191051170231,-0.29052757024765014,-0.2932433423772454,-0.2878801431134343,0.03172626412381415,0.00037979807813664514,0.0620716006095157,-0.00720068844298623,-0.038753376024465665,0.02325770959528203,0.2020735912024975,0.1866087854281068,0.21693557798862456,-0.10236518830060959,-0.1172200012113899,-0.08830790853127839,0.017515454813838004,0.014381030164659024,0.020575570601504292,-0.003604246396571398,-0.004658732344396412,-0.002609572294168176,0.0636931464626273,0.15863132061907076,0.29131858222549917,0.009545206219361793,-0.03600344221493115,0.060214804197164906,0.16225603222846985,1.0103679560124874,1.0103679560124874,1,1,2
DiagReachK3,KL,187,penalty,-2.4931976621030456,-0.5620513273946346,-0.732692557444342,-0.38217933371608886,-0.46857520937919617,-0.5497956275194883,-0.3818645039945841,-0.00039556436240673065,-0.0007415301399305463,-0.00012362503912299882,-1.9311463347084108,-2.111018328386957,-1.7605051046587037,-0.09347611801543844,-0.231373547049598,0.04426471245191919,-0.46817964911460874,-0.5492330446094275,-0.38145489417016504,-0.45792870223522186,-0.5332693921029568,-0.3741848627105356,-0.0069512976333498955,-0.015853063783142718,0.0029077358520589753,-0.003695177473127842,-0.006951220859773457,-0.0005018576281145223,1.302899908145293,-9.655731673542054,9.655731673542054,0.17521391443628276,-0.4673805900771922,0.7407429038321437,0.5297253131866455,-2.340898245573044,2.340898245573044,0,0,0
DiagReachK3,KL,187,cost_0,-0.6617917295414963,-0.262108277549111,-0.33032305812495183,-0.19267738179711122,-0.2262391358613968,-0.2451678842306137,-0.20690094977617263,-0.5110341548919678,-0.5129502558708191,-0.5089321613311768,-0.3996834519923854,-0.4691143477443852,-0.33146867141654457,-0.03586914168771422,-0.09966313668049932,0.03271357605107622,0.284795019030571,0.26508296124637126,0.3047496417164802,-0.23402125090360643,-0.25127459816634656,-0.21611963648349047,0.015405863523483276,0.010753987422212959,0.020397654278203836,-0.007623704662546515,-0.008884129039943218,-0.00632299817632884,0.2200986468006369,-1.998417259961927,1.998417259961927,0.0682296139940155,-0.1793457084385711,0.3769268659557498,0.3549449145793915,1.423975095152855,1.9090352803468704,0,0,0
DiagReachK3,KL,187,cost_1,-0.53129018457449,-0.22047694858166128,-0.28033999105315854,-0.16385154086705256,-0.20594874173402786,-0.22382233045995234,-0.1857737972959876,-0.5868534773588181,-0.5892477686330676,-0.5845444485358894,-0.31081323599282873,-0.3674386437074376,-0.25095019352133163,-0.014528206847633401,-0.07153376641694617,0.04437655792923971,0.3809047400951385,0.36329065907746555,0.4011522252112627,-0.21459978818893433,-0.2325638044066727,-0.1952684721723199,0.012609677389264107,0.009652001813519747,0.015804013838060196,-0.003958646347746253,-0.0049598491075448685,-0.0028643043478950867,0.34098036970949896,-1.5540661799641438,1.6507510875668832,0.07278270548500093,-0.07264103423816701,0.3952416316165333,0.32636746764183044,1.9045237004756927,1.9045237004756927,0,0,0
DiagReachK3,KL,187,cost_2,-1.1869393527206764,-0.47954585059659005,-0.5688907391899521,-0.37658590631572386,-0.4273377776145935,-0.45683243177831173,-0.3952609506249428,-1.0887691020965575,-1.0927901846170425,-1.085183820873499,-0.7073935021240862,-0.8103534464049524,-0.6180486135307242,-0.05220807298199655,-0.14670720031257065,0.041265254827017324,0.6614313066005707,0.6321989785134792,0.692130732089281,-0.44507117569446564,-0.47364261645823713,-0.4164778532832861,0.0297695305198431,0.023561522921081633,0.03631471033673733,-0.012036065943539143,-0.013967178058810533,-0.010165686081163586,0.6038887860563726,-3.5369675106204315,3.5369675106204315,0.15260955515140362,-0.2610403649099827,0.6369360696659536,0.584566593170166,3.3071565330028534,3.3071565330028534,0,0,0
DiagReachK3,W2,187,shaped,2.467077230873338,0.5144632129008719,0.31148818394897704,0.6928453893498999,0.4016336858272552,0.3169155289977789,0.48035243257880195,-0.2560321107506752,-0.2587206518277526,-0.25342302247881887,1.9526140179724663,1.774231841523438,2.155589046924361,0.11282952707361671,-0.03982629420177924,0.2675213511042634,0.6576657891273499,0.5740199522674083,0.7350960808992383,0.3647334098815918,0.28628378979861735,0.4402647925168275,0.03452638015151024,0.024014616329222915,0.04423338037449866,0.002373979426920414,-0.0018582551507279276,0.006746317399665708,1.3468550153367338,9.763070089862332,9.763070089862332,0.21073471425174783,0.5641476353680835,0.7477665640139527,0.6793091297149658,3.2883289456367493,3.2883289456367493,0,0,5
DiagReachK3,W2,187,raw,-0.0345403769185698,-0.06912211931844166,-0.10287896261274823,-0.035740151966594476,-0.061823880299925804,-0.07794454209506511,-0.04664420524612071,-0.25653551518917084,-0.25917888306081294,-0.25405642271041873,0.03458174239987184,0.001199775048024662,0.0683385856941784,-0.007298239018515848,-0.04178199108895071,0.02701941453318319,0.19471163712441922,0.17798963537439705,0.20988781463354825,-0.08468814194202423,-0.10041613614186644,-0.07053384348750115,0.02725229449570179,0.023512895116582513,0.03142282462213189,-0.0043880261946469545,-0.005715866431128234,-0.003143065199255944,0.021398979105001686,0.17290871199935923,0.17290871199935923,0.019173854622234893,-0.03649119509257924,0.09697654055234879,0.20830102264881134,0.9735581856220961,0.9735581856220961,1,1,2
DiagReachK3,W2,187,penalty,-2.5016176308196405,-0.5835853487265086,-0.7666337559829028,-0.3897551250520499,-0.4634575843811035,-0.5450461684167385,-0.378629812784493,-0.0005034077912569046,-0.0009841384831815957,-0.00015842823777347832,-1.9180322820931317,-2.1118625057675904,-1.7349838748367377,-0.12012776434540513,-0.27968605568525945,0.03509537255518672,-0.4629541873931885,-0.5443872787058353,-0.3781798276305199,-0.44942150115966795,-0.5251246689632535,-0.36891402676701546,-0.007274066284298897,-0.01797277799574658,0.003988735124003138,-0.006761999893933534,-0.011181567653547973,-0.0026186665054410735,1.3270018395831469,-9.590161410465658,9.590161410465658,0.2150447303985843,-0.6006388217270257,0.7696741378816442,0.5204537510871887,-2.3147709369659424,2.3147709369659424,0,0,0
DiagReachK3,W2,187,cost_0,-0.6307562843832413,-0.2627852399912927,-0.33109171175143864,-0.18702472379257826,-0.21855958700180053,-0.23991016369313,-0.19855671141296627,-0.493545788526535,-0.4958684392273426,-0.49137379840016365,-0.36797104439194855,-0.44373156059066304,-0.2996645726318027,-0.04422565298949218,-0.10699607243639843,0.027252642907201675,0.274986207485199,0.25292906887829303,0.29560526214540006,-0.23069211095571518,-0.25048122845590115,-0.21259780708700418,0.022725819796323776,0.017418762282468376,0.028402644507586953,-0.0105932901147753,-0.012148578129708766,-0.00907480066176504,0.22378866292627414,-1.8398552219597428,1.950350123853813,0.041982092860158235,-0.2211282649474609,0.33222596341286875,0.3150504529476166,1.3749310374259949,1.8962121605873108,0,0,0
DiagReachK3,W2,187,cost_1,-0.45561204320035553,-0.18089389386415683,-0.24312696349317217,-0.12034994343733577,-0.1688819382339716,-0.18663067006506026,-0.14871759644243868,-0.5344330728054046,-0.5368626445345581,-0.5321531528048218,-0.27471814933619876,-0.33526209976301985,-0.21248507970718344,-0.01201195563018522,-0.06850299957895596,0.04502570310914046,0.36555113196372985,0.34761474009603266,0.3852715977281332,-0.18261845149099826,-0.1999280981719494,-0.16269346923567354,0.018494312092661856,0.014824745645746588,0.0226113288057968,-0.004757816158235073,-0.006149217397905886,-0.0034944347199052576,0.2624535136491043,-1.3735907466809938,1.5080601390548736,0.046585921499364996,-0.0600597781509261,0.3801502414076431,0.349620521068573,1.8277556598186493,1.8277556598186493,0,0,0
DiagReachK3,W2,187,cost_2,-1.0778072225520305,-0.4413897052209109,-0.5398055917167803,-0.33139520741778905,-0.38585100919008253,-0.41782032914459705,-0.3531959285587073,-1.019557809829712,-1.0237563294172287,-1.0160373404622078,-0.6364175173311194,-0.7464120151342412,-0.5380016308352499,-0.055538696030828325,-0.1538588939802612,0.04574265177346445,0.633706796169281,0.6038995379209519,0.6667426736652851,-0.4138741672039032,-0.4441848722472787,-0.38413114635273815,0.0436922000721097,0.03636963014956564,0.05206920526456087,-0.01566903358325362,-0.018045158262830225,-0.013323655955027791,0.6661601384010732,-3.182087586655597,3.182087586655597,0.14581456209111587,-0.27769348015414164,0.6254279846443312,0.6650150418281555,3.168533980846405,3.168533980846405,0,0,0
