env,seed,cycle,anchor,candidate,channel,Gtrain,Ghold,Gsample,Gdet,optimism,optimism_lo,optimism_hi,Gdet_lo,Gdet_hi,hold_episode_contribution_std,sample_episode_contribution_std
DiagReachK2,186,6,6,rawKL,cost_0,0.6844240546934645,0.35377868415444114,0.3673680406063795,0.7029426246881485,0.31705601408708495,0.2714540680181573,0.3705989230200986,0.6982528680935502,0.707298119738698,0.6902293643806385,0.2009237157434286
DiagReachK2,186,6,6,rawKL,cost_1,0.2776542964478198,0.253914645750321,0.18856601603329182,0.4079711064696312,0.08908828041452799,0.04351128366246704,0.13120742622699472,0.4054145017638803,0.4106165565550327,0.9248849537733692,0.18686075406452296
DiagReachK2,186,6,6,rawW2,shaped,0.5443037020704921,0.3575953888054375,0.0794841453158372,0.22166704474693724,0.46481955675465486,0.3671833799548261,0.566498013869927,0.21565597565172115,0.22780002747404582,1.8195982672858355,0.42890978299977817
DiagReachK2,186,6,6,rawW2,raw,0.7689394960580506,0.37762735879452963,0.27964818400378155,0.22166704474693724,0.489291312054269,0.45449310748642724,0.530616132068025,0.21565597565172115,0.22780002747404582,0.5461503113562355,0.1604590272455497
DiagReachK2,186,6,6,rawW2,penalty,0.224635777761861,0.020031994104265642,0.2001640386879444,0.0,0.024471739073916587,-0.08448409719888189,0.1169723281633847,0.0,0.0,1.7708202189148416,0.4263954282895329
DiagReachK2,186,6,6,rawW2,cost_0,0.6810581962185644,0.27175929529467907,0.33915848191827536,0.580969400703907,0.3418997143002891,0.29061146330355786,0.3972867269840755,0.5762125296518207,0.5851462597027421,0.8307101417751158,0.21136002104788154
DiagReachK2,186,6,6,rawW2,cost_1,0.2521428835061192,0.25039538154904756,0.1784121780656278,0.39746201783418655,0.07373070544049137,0.02662168374003836,0.11527564608909183,0.39459378011524676,0.40035686995834113,1.0854361297977706,0.18519028894689163
DiagReachK2,186,18,8,shapedKL,shaped,2.3571897606498444,0.6265367732427088,0.2278218346049926,-0.09615350106760143,2.1293679260448517,1.926583358770644,2.3295191756250735,-0.09848815724621088,-0.09291096103314861,3.036604752502896,0.8277250058004307
DiagReachK2,186,18,8,shapedKL,raw,-0.01289434766661891,-0.07124642089037446,-0.0559943986723284,-0.09784082474216102,0.04310005100570949,0.0068615615575470645,0.07841247742396708,-0.09925653650328033,-0.09641882840920463,0.45138261656145334,0.1486142586184077
DiagReachK2,186,18,8,shapedKL,penalty,-2.3700841995402127,-0.6977832059890378,-0.28381623327732086,-0.0016873236745595932,-2.086267966262892,-2.303484445331048,-1.8687180786024666,-0.00402680435217917,0.0,3.11185594842914,0.8957539133300472
DiagReachK2,186,18,8,shapedKL,cost_0,-0.369730146557806,0.2045850527774719,0.09899250604212284,0.02564069628715515,-0.46872265259992885,-0.5147123977567684,-0.4217407973974626,0.022812510095536708,0.028549282997846603,0.7360310535492521,0.18381927448167854
DiagReachK2,186,18,8,shapedKL,cost_1,-0.4322367184536344,-0.12075307294741974,-0.24805240519344807,-0.4837513193488121,-0.18418431326018636,-0.2532495313996262,-0.11539846297556526,-0.48868192061781884,-0.47931288462132215,0.9654564518664688,0.2859080434231246
DiagReachK2,186,18,8,shapedW2,shaped,2.9292531402640796,0.7486058341183905,0.25197294257391145,-0.14810581325000374,2.677280197690168,2.417623003314673,2.9364556752861986,-0.15092118444525093,-0.14459413891085204,3.7600397982406504,1.0517821034463206
DiagReachK2,186,18,8,shapedW2,raw,-0.04446122123943259,-0.11527237377838713,-0.1003007828649518,-0.14979313692456334,0.05583956162551921,0.012768814721369339,0.09801592799033347,-0.15177546635693961,-0.14772563584654544,0.5758952121728609,0.1768151131681916
DiagReachK2,186,18,8,shapedW2,penalty,-2.973714475448739,-0.8638782222354954,-0.35227372543886304,-0.0016873236745595932,-2.6214407500098758,-2.9000395923955664,-2.3459249788881578,-0.00402680435217917,0.0,3.8403526034619166,1.1300457705121272
DiagReachK2,186,18,8,shapedW2,cost_0,-0.5424730817227437,0.24559421920446722,0.0951280239969492,0.027213141322135925,-0.6376011057196929,-0.6971656368485464,-0.5827661914656682,0.023845070600509645,0.030727446079254147,0.9726420545751724,0.23071260424722498
DiagReachK2,186,18,8,shapedW2,cost_1,-0.6006086192250393,-0.17165925860838072,-0.35111330915242434,-0.6304952874779701,-0.24949531007261494,-0.3349237590719155,-0.16331023680215248,-0.6366147024556994,-0.6246290396898985,1.208485471950039,0.35331477776501
DiagReachK2,186,18,8,rawKL,shaped,-0.1040366226461555,-1.1056706804254877,-0.6031004801143358,-0.17194975691163572,0.4990638574681803,0.27987889653002607,0.7434509938113414,-0.20647608401050094,-0.14115015494213384,3.0116969628097126,0.9230599462355948
DiagReachK2,186,18,8,rawKL,raw,0.5302452115839327,0.09449475426883618,0.1612627649928979,0.09627815743660895,0.36898244659103474,0.33141696221538347,0.4048982665366528,0.09271087014676571,0.10007545984144575,0.6401151805532672,0.14999738801952284
DiagReachK2,186,18,8,rawKL,penalty,0.6342818683032962,1.2001654463560711,0.7643632451072335,0.26822791434824467,-0.13008137680393728,-0.3834114852225323,0.08851951408629213,0.23656905780080706,0.3047570433700457,3.1687944192935524,0.9237907326407551
DiagReachK2,186,18,8,rawKL,cost_0,0.43435889333553107,0.36288407909555076,0.3943452835083008,0.6415209323167801,0.04001360982723029,-0.010456873103310749,0.0854324597871998,0.6385504951700568,0.6450851200148463,1.1803627104909395,0.20284229692232614
DiagReachK2,186,18,8,rawKL,cost_1,0.31102015422723583,0.16101816731545696,0.22597181983292103,0.41114601492881775,0.0850483343943148,0.04657532828926436,0.1271871808457314,0.4073980275541544,0.4153183300048113,1.3119862668343352,0.17318802651134477
DiagReachK2,186,18,8,rawW2,shaped,-0.036006251967979755,-1.4096622700737287,-0.7470633074177838,-0.37757083126998625,0.711057055449804,0.4506256956970843,1.0095868180294054,-0.4226770037865757,-0.33599121079067135,3.9245854967836347,1.1011086139199682
DiagReachK2,186,18,8,rawW2,raw,0.60213759504092,0.09255443334514,0.18175972313597394,0.09731051227354323,0.4203778719049461,0.3727589728400862,0.465001016754257,0.09306092095030169,0.10168815821358283,0.8275170860109033,0.18412525458735696
DiagReachK2,186,18,8,rawW2,penalty,0.6381439005694786,1.5022167180151065,0.9288230305537581,0.4748813435435295,-0.2906791299842796,-0.5985740821720599,-0.028647001404830754,0.4334545478923246,0.5221971400314942,4.093849127109784,1.1028185575222509
DiagReachK2,186,18,8,rawW2,cost_0,0.5190757247060404,0.41079362534381636,0.4742711801081896,0.7765710726380348,0.04480454459785077,-0.015504815811304718,0.1005770870856806,0.7728951767086982,0.7809640416875482,1.4765443542859324,0.24466231361536206
DiagReachK2,186,18,8,rawW2,cost_1,0.31367775325433994,0.17916246982525977,0.2626967024989426,0.5141513422131538,0.05098105075539733,0.004578339159523048,0.10165575223745488,0.5097534120082855,0.5190847588703036,1.7083339680840137,0.20485264172812925
DiagReachK2,187,6,11,shapedKL,shaped,2.780245152026893,1.1704455646630223,0.8845467072052997,-0.22734018845803808,1.8956984448215934,1.5544234888643513,2.249358484168035,-0.22966277759391227,-0.22520505445470915,3.443521325728482,1.5009428707631183
DiagReachK2,187,6,11,shapedKL,raw,-0.17514527203175828,-0.11245018799741742,-0.18391732842865172,-0.2276782585526235,0.008772056396893435,-0.02321979289454125,0.04477414419014279,-0.22983251911733535,-0.22556139855245425,0.4891725948831548,0.1517429227634659
DiagReachK2,187,6,11,shapedKL,penalty,-2.9553906038751836,-1.282895703995051,-1.0684640356339514,-0.0003380700945854187,-1.8869265682412322,-2.249255757674017,-1.549991382821371,-0.001014210283756256,0.0,3.502367757712911,1.5044356636182046
DiagReachK2,187,6,11,shapedKL,cost_0,-0.9903115775983518,-0.7286453345865148,-0.5407429528422654,-0.773103840649128,-0.4495686247560864,-0.5558370323584152,-0.3452664286911225,-0.7863106880337,-0.7591538466513157,1.4596043482237742,0.44458809547084194
DiagReachK2,187,6,11,shapedKL,cost_1,-0.5299533021077851,-0.0856258518837247,-0.1945160012692213,-0.4279846251010895,-0.3354373008385638,-0.37059200906896617,-0.29337050267731424,-0.43333400823175905,-0.4228608630597591,0.9772551903200427,0.16509853759354545
DiagReachK2,187,6,11,shapedW2,shaped,2.683081127570172,1.0582321866209892,0.806186065834663,-0.13332448008441153,1.876895061735509,1.5797030054751853,2.1918957291538663,-0.13644135310434666,-0.13071741154592048,3.1618799050227273,1.3038534931389973
DiagReachK2,187,6,11,shapedW2,raw,-0.1099902478901705,0.004175858481732223,-0.09354916465217696,-0.13366255017899695,-0.01644108323799355,-0.05084517339137815,0.02109457468772065,-0.13671920944503652,-0.13093234511670762,0.437423661592411,0.15432996399450127
DiagReachK2,187,6,11,shapedW2,penalty,-2.7930715507027406,-1.054056281031292,-0.89973523048684,-0.0003380700945854187,-1.8933363202159006,-2.2103937776191804,-1.586335576641438,-0.001014210283756256,0.0,3.191126996073421,1.3233918685664712
DiagReachK2,187,6,11,shapedW2,cost_0,-0.8967159675012478,-0.5881058057994145,-0.43285333923995495,-0.5700367167592049,-0.4638626282612929,-0.5662650902100974,-0.3664067093676092,-0.5836791126057506,-0.5559558311477304,1.3419977093551245,0.41770047924607173
DiagReachK2,187,6,11,shapedW2,cost_1,-0.39633978384350077,0.06508819497691401,-0.06746379053220153,-0.17056923359632492,-0.32887599331129924,-0.3588201447766146,-0.29407551517047575,-0.17564073707908393,-0.16564952135086058,0.9219080724572604,0.14660287720720955
DiagReachK2,187,6,11,rawKL,shaped,-0.943593213793374,-0.4478568415567603,-0.29726362053535815,-0.3582580762245925,-0.6463295932580159,-0.8382998905312982,-0.4597867079578654,-0.40993848633464935,-0.3068420459343905,2.516241102143918,0.7865154383127267
DiagReachK2,187,6,11,rawKL,raw,0.5390508271611629,0.24745070287575746,0.30904375750340585,0.0876910563296407,0.23000706965775708,0.18257226079719527,0.27585462311525494,0.086156401623739,0.08913423594174706,0.49203169224078924,0.20302607925008953
DiagReachK2,187,6,11,rawKL,penalty,1.4826441905977448,0.695307512021773,0.606307378038764,0.4459491325542331,0.8763368125589808,0.712494900850976,1.0406524999350553,0.3958771083271131,0.4970856455620378,2.458952812964524,0.6928872337700793
DiagReachK2,187,6,11,rawKL,cost_0,0.3314932833769818,0.4122273100794076,0.36051373835653067,0.7345324903726578,-0.02902045497954886,-0.06428915344928454,0.00911262383400398,0.7314677063375712,0.7373974548652769,0.9635853596885555,0.1520803499288108
DiagReachK2,187,6,11,rawKL,cost_1,1.0169992194273405,0.38740568310531215,0.4283570097759366,0.7932480722665787,0.5886422096514039,0.5408545519453369,0.6324513575057394,0.7873313510790467,0.7994100831449031,0.7749745754290992,0.20724320309214497
DiagReachK2,187,6,11,rawW2,shaped,-1.0885828459221538,-0.62256392707885,-0.42628396802283963,-0.4404043107846518,-0.6622988778993142,-0.8860749609372208,-0.4530316874749265,-0.49318386528240826,-0.39171161086000206,2.7980277725252387,0.9012100238630576
DiagReachK2,187,6,11,rawW2,raw,0.5085520262698685,0.2560914727714606,0.3160981155309812,0.05154681116400764,0.1924539107388873,0.14328075816336375,0.24020236319349,0.050169432010661576,0.052803544381167904,0.46615956431327615,0.20436510214943157
DiagReachK2,187,6,11,rawW2,penalty,1.5971350045821584,0.8786553648730615,0.7423820835538208,0.4919511219486594,0.8547529210283376,0.6740218553406141,1.0446302358124357,0.44362402078695595,0.5447898046113551,2.740399789078428,0.7880020395153804
DiagReachK2,187,6,11,rawW2,cost_0,0.4716252569736229,0.5368738013630576,0.47027047304436564,0.93974669277668,0.0013547839292572528,-0.04533963694253325,0.048870263660630714,0.9371939811855554,0.9422780897468328,0.9834790760167077,0.1849573660922086
DiagReachK2,187,6,11,rawW2,cost_1,0.893451067745419,0.3273247627652241,0.37720498722046614,0.666498064994812,0.5162460805249529,0.47202290304537287,0.5567733540532308,0.6611275458708405,0.6719535958021879,0.7806927019110637,0.19251102158552508
DiagReachK2,187,18,13,shapedKL,shaped,2.6701177337394433,0.6354723984275322,0.21964320101842522,0.13459888969560987,2.4504745327210182,2.3304433505745368,2.552365715031594,0.1265027021026414,0.1433709057566578,4.731194082893897,0.49517738348445156
DiagReachK2,187,18,13,shapedKL,raw,-0.24700901255515356,-0.08262814450419614,-0.002424275697467358,0.13459888969560987,-0.2445847368576862,-0.29867019898132563,-0.1946624254635746,0.1265027021026414,0.1433709057566578,0.38832327891321655,0.21770829098773745
DiagReachK2,187,18,13,shapedKL,penalty,-2.9171267452781473,-0.7181005289165833,-0.22206747671589255,0.0,-2.6950592685622548,-2.8081913510702003,-2.5621838262902026,0.0,0.0,4.82611853136164,0.5346040229540462
DiagReachK2,187,18,13,shapedKL,cost_0,-0.9963951931067058,-0.34008504824868785,-0.10271801752969623,0.24009254574775696,-0.8936771755770095,-0.9733218672999427,-0.8252565445808941,0.2295842763967812,0.2506295474246144,1.7759421157033308,0.3041192733442918
DiagReachK2,187,18,13,shapedKL,cost_1,-0.21137845315078102,-0.03844446483658981,-0.012526800855994225,0.04915540665388107,-0.1988516522947868,-0.21847263978833162,-0.18085195330476217,0.04768001083284616,0.05064275935292244,0.368358322567928,0.08417722206719505
DiagReachK2,187,18,13,shapedW2,shaped,2.666725348543648,0.646919915078636,0.23122504559159993,0.16250966167407335,2.435500302952048,2.319321947858505,2.5357477327255062,0.1538579491402199,0.1718514308293077,4.695855303621458,0.4768997657688175
