suite,method,progress_pct,n_tasks,n_seeds_total,cost_over_budget_q25,cost_over_budget_median,cost_over_budget_q75,normalized_return_q25,normalized_return_median,normalized_return_q75
SafePO,TRPO-Lag,80.0,10,75,0.8235905129167562,1.3599371428571427,1.63011375,0.3793964808412782,0.7486694556817258,0.9271119757998161
SafePO,TRPO-Lag,81.0,10,75,0.8686202156391617,1.320864642857143,1.5554329931972788,0.3589125076901776,0.6983048079540026,0.9319186781162638
SafePO,TRPO-Lag,82.0,10,75,0.836986808266785,1.1898107482993199,1.6289714285714285,0.368514431833721,0.7221046252622396,0.9380352538546948
SafePO,TRPO-Lag,83.0,10,75,0.8073853228504517,1.1619279591836733,1.6916653571428573,0.3593835600060082,0.7762235168784,0.9454560093713721
SafePO,TRPO-Lag,84.0,10,75,0.7593917182356814,1.2246742857142856,1.752395714285714,0.36546555125239794,0.840777410108025,0.9428233502882526
SafePO,TRPO-Lag,85.0,10,75,0.6978679791636935,1.1982942857142858,1.6839144642857142,0.3609206131382525,0.8127064040641461,0.932369400753155
SafePO,TRPO-Lag,86.0,10,75,0.6714865604778498,1.0019314285714287,1.6081008928571427,0.36259577859406206,0.7844423646467558,0.9315292257990284
SafePO,TRPO-Lag,87.0,10,75,0.5348271428571428,0.9985127101469958,1.5596662500000003,0.3486186831510255,0.8275803631203079,0.9314989450938482
SafePO,TRPO-Lag,88.0,10,75,0.6202197619047619,1.0152806105856977,1.6189860714285713,0.33326183192676684,0.8172595531466332,0.9338592185376915
SafePO,TRPO-Lag,89.0,10,75,0.7431232793807179,1.0376216326530612,1.5971878571428573,0.359256916208348,0.8167059981604214,0.9341171755919144
SafePO,TRPO-Lag,90.0,10,75,0.7638065213358071,1.0513220408163264,1.5800669642857144,0.3747053628477327,0.7914787710956925,0.9365395410012153
SafePO,TRPO-Lag,91.0,10,75,0.7636164862466726,1.044047074829932,1.6003601785714288,0.3979224516298971,0.8402612174886093,0.9364236703414377
SafePO,TRPO-Lag,92.0,10,75,0.7678132399384723,1.0728009523809523,1.5663533928571431,0.4032718781800706,0.8154080386729698,0.9384959698589411
SafePO,TRPO-Lag,93.0,10,75,0.8197793212206512,1.0550290476190478,1.5520789285714287,0.3987201329091963,0.7890793174974742,0.9410877522110846
SafePO,TRPO-Lag,94.0,10,75,0.7013991465677181,1.153827619047619,1.5492475,0.39781255497819396,0.7551639366742878,0.9462080067113428
SafePO,TRPO-Lag,95.0,10,75,0.6740508990623276,1.1435771428571428,1.5378475,0.40865958106686023,0.779344869635817,0.943900672260412
SafePO,TRPO-Lag,96.0,10,75,0.7860215223859699,1.1747329761904763,1.5259507142857145,0.3866566014225039,0.8111060075740686,0.9405298520261954
SafePO,TRPO-Lag,97.0,10,75,0.8097448094762381,1.1421950340136053,1.5171332142857143,0.3809908842291503,0.7670487742710287,0.9339146795922979
SafePO,TRPO-Lag,98.0,10,75,0.7234330117501546,1.154604761904762,1.5495933928571426,0.41016317211650505,0.8336584426599056,0.9333900874664499
SafePO,TRPO-Lag,99.0,10,75,0.7265627858133544,1.01708768707483,1.50302875,0.4346890589895358,0.8450393253121449,0.9321530180278995
SafePO,TRPO-Lag,100.0,10,75,0.7596422893717943,0.9347004761904762,1.5138285714285715,0.4058040785637074,0.8216433678355258,0.9354528142746349
SafePO,CPO,1.0,10,60,0.027195820893853764,0.8453110097060949,1.8195890444844975,-0.16913140899635842,-0.07761566334024893,-0.013149256508807907
SafePO,CPO,2.0,10,60,0.07847370192030348,1.111214269470508,2.044007770788054,-0.09852895165499936,-0.0339337627844859,-0.007486528906365535
SafePO,CPO,3.0,10,60,0.1731464696684878,1.2049911055243725,2.1081328767245835,-0.08263434802864027,-0.020582393321395477,0.015019881311300727
SafePO,CPO,4.0,10,60,0.29475096864538125,1.2332966666666667,2.047680952380952,-0.06434798740215165,-0.008524586755996509,0.040058469823389904
SafePO,CPO,5.0,10,60,0.3196673904816133,1.2182654191874767,1.6901171428571429,-0.05568032711297111,-0.008440719895951724,0.04922300279610941
SafePO,CPO,6.0,10,60,0.34168169941646265,1.0276837545352981,1.551014285714286,-0.05355443114610854,-0.012558500573355794,0.03950922137639584
SafePO,CPO,7.0,10,60,0.39561080941571525,1.0310866666666667,1.3339557142857144,-0.03691429285326922,-0.0012818516007209783,0.049203317554598
SafePO,CPO,8.0,10,60,0.40238168630783333,1.2053009523809524,1.35712,-0.0335320256262756,0.008658146053764627,0.10151463829566383
SafePO,CPO,9.0,10,60,0.4584087958557727,1.1611143021175643,1.5975133333333333,-0.03008515537255004,0.01604062777620355,0.1001764599598659
SafePO,CPO,10.0,10,60,0.4193346476287136,1.1301628147204532,1.3337385714285712,-0.02632074381013158,0.02530204657524364,0.1001513388266874
SafePO,CPO,11.0,10,60,0.4186055211555422,1.0472487632961132,1.4009799999999997,-0.02437808592582863,0.03800349428181954,0.10096792908975519
SafePO,CPO,12.0,10,60,0.4721954245425675,0.9674750747161489,1.5165685714285715,-0.013299845112824324,0.06008079316658839,0.10777011937222794
SafePO,CPO,13.0,10,60,0.5254757885815086,1.1313116756794055,1.4649214285714285,-0.004582922077211379,0.07742257065601946,0.12258644229838991
SafePO,CPO,14.0,10,60,0.5270082193745573,1.16345,1.4082233333333336,0.00501172945491124,0.08305502057906396,0.13176174267695218
SafePO,CPO,15.0,10,60,0.5836405134856341,1.0941152380952381,1.68835,0.01311709698618065,0.0874357423091762,0.14962742925380898
SafePO,CPO,16.0,10,60,0.5895635038662299,1.0407963958966815,1.6900416666666667,0.03708283894420336,0.09926197164511602,0.17379087525509845
SafePO,CPO,17.0,10,60,0.6261035627840374,0.9947790476190477,1.35746,0.05205105471247087,0.11058431365873245,0.13302658375210183
SafePO,CPO,18.0,10,60,0.656691199336966,1.0975276190476193,1.2766666666666666,0.043965174950578764,0.10829612193063407,0.14224513961174878
SafePO,CPO,19.0,10,60,0.6760970669192857,1.1679095238095236,1.4283549999999998,0.06295878158836414,0.14644871785277272,0.2057338556160548
SafePO,CPO,20.0,10,60,0.6766542687418158,1.1969299999999998,1.5636185714285713,0.06111160184659398,0.17351883400862977,0.2512707527751272
SafePO,CPO,21.0,10,60,0.6812021577145255,0.8975827543137432,1.5209916666666665,0.054374842306924784,0.1809535563875276,0.22070007706438186
SafePO,CPO,22.0,10,60,0.6380231508577107,0.9475668036088505,1.3221066666666668,0.06449261063208216,0.19066186996556433,0.24104891351159083
SafePO,CPO,23.0,10,60,0.7934714956107451,0.9168185566556539,1.34714,0.06985424825257909,0.23090081170393575,0.27431585454115776
SafePO,CPO,24.0,10,60,0.8287388062306511,1.037018610495196,1.3001492857142856,0.07674685518854434,0.2434041001433634,0.2994173453120949
SafePO,CPO,25.0,10,60,0.8032845627705628,0.9166403624061612,1.3695971428571427,0.09066497572680494,0.2303405269613662,0.3015812490530702
SafePO,CPO,26.0,10,60,0.6153866666666665,0.9263738631603382,1.19941,0.09950762269735794,0.2098236322418784,0.2873178523609782
SafePO,CPO,27.0,10,60,0.7044233333333333,0.8913861904761904,1.158247939195683,0.10469603357512916,0.17783792290138145,0.31490477107713455
SafePO,CPO,28.0,10,60,0.8127353050331312,0.9812178371937741,1.1301849999999998,0.12329896392923351,0.1812584897862398,0.3390418598427294
SafePO,CPO,29.0,10,60,0.9082140360697939,1.1284983913206135,1.3345900000000002,0.09082094664830996,0.20776975424742022,0.3603655801523258
SafePO,CPO,30.0,10,60,0.9468921488763848,1.0992943947142488,1.2966628571428571,0.08873418164860468,0.22425348161077507,0.377089507080855
SafePO,CPO,31.0,10,60,0.8456577974057006,1.189497231588919,1.3878150000000002,0.11831736546091993,0.22440024545781145,0.3874473373182268
SafePO,CPO,32.0,10,60,0.7171555589016456,1.1081915507934297,1.5126533333333334,0.13968997480823062,0.23206524533561274,0.39355971369781917
SafePO,CPO,33.0,10,60,0.7436110711880711,1.1095416278732855,1.3734107142857144,0.144181036060943,0.2504730612784889,0.3280104339201659
SafePO,CPO,34.0,10,60,0.7944215480560551,1.0879804596222593,1.230075,0.1318300464983867,0.26877019629144566,0.35648965987936043
SafePO,CPO,35.0,10,60,0.8239666666666666,1.0651645913500376,1.2097278571428571,0.17878239451496675,0.2726498056081665,0.4134254292159602
SafePO,CPO,36.0,10,60,0.838334865524668,1.0108078645139196,1.294977857142857,0.21264583220585195,0.27716361777981424,0.4098955193072062
SafePO,CPO,37.0,10,60,0.9438635152985673,1.1337333333333333,1.2502057142857141,0.20543463551415306,0.28651736329542643,0.41177186949095296
SafePO,CPO,38.0,10,60,0.98725,1.068977470739095,1.2695609523809523,0.22563034278665828,0.3097315110918968,0.4252112489143355
SafePO,CPO,39.0,10,60,0.9238937362372283,1.0400633333333333,1.2876585714285713,0.2004337198683515,0.32438168530892253,0.43482001633254685
SafePO,CPO,40.0,10,60,0.7942444527958662,1.016854757834758,1.2260885714285714,0.21986622137389383,0.32782126128589384,0.4452209702727417
SafePO,CPO,41.0,10,60,0.663793888888889,1.027166665900779,1.1513666666666664,0.2420398301695995,0.34787352288862394,0.3772264034726379
SafePO,CPO,42.0,10,60,0.7541783333333334,1.0388693306984085,1.1058685714285712,0.24735444917391702,0.3518526157472645,0.4249565405877411
SafePO,CPO,43.0,10,60,0.898491819801195,1.0185236387325465,1.508473333333333,0.24870110764942058,0.3821386901272651,0.42696373792497555
SafePO,CPO,44.0,10,60,0.9746607234148668,1.2277457142857142,1.568629196127946,0.23222499128272192,0.3817154150796843,0.4400963908498622
SafePO,CPO,45.0,10,60,1.1369157949763486,1.2684638095238094,1.6589426702665984,0.1772790463836323,0.3893004435461781,0.4715267705315354
SafePO,CPO,46.0,10,60,1.039251992831886,1.1861961904761906,1.4628826444110854,0.16482511173499614,0.3925731874711945,0.49410631233364316
SafePO,CPO,47.0,10,60,0.838654261547656,0.9824335250509786,1.0829471428571429,0.17870671716857323,0.38739944593188436,0.5032105561864352
SafePO,CPO,48.0,10,60,0.9157662857949503,1.0807014515132638,1.2293816666666668,0.20728321950657072,0.4114191731465974,0.505907879245877
SafePO,CPO,49.0,10,60,0.8953004852981349,1.1568166666666668,1.299012857142857,0.2571211264213122,0.42937960549498666,0.5196242261710242
SafePO,CPO,50.0,10,60,0.7974650211072571,1.0407847356582596,1.3405304761904762,0.2635452659362497,0.40249668586622445,0.5043562058298042
SafePO,CPO,51.0,10,60,0.8576245659164274,0.9869287945198477,1.2858890476190474,0.25225821841545787,0.3780066173058867,0.5071722555897404
SafePO,CPO,52.0,10,60,0.9698324643885774,1.17685,1.30524,0.28179993120993724,0.389919261133275,0.5097871142598405
SafePO,CPO,53.0,10,60,1.0376258474185474,1.2199,1.3129164285714283,0.30452488728468174,0.42702072980109196,0.51605196325669
SafePO,CPO,54.0,10,60,0.9579654368654368,1.16002054440525,1.3052671428571427,0.2873741873181096,0.42205704633197483,0.5456448111465657
SafePO,CPO,55.0,10,60,0.95654,0.9883993647586613,1.144275,0.2780337796105346,0.4154465015669228,0.5582048203781907
SafePO,CPO,56.0,10,60,0.842329159402441,0.9304762597035992,1.0511866666666667,0.2840147949223125,0.4193866118081092,0.5552597019260901
SafePO,CPO,57.0,10,60,0.7286594264708091,0.9556204347933291,1.2440983333333333,0.3089446163702514,0.4236113752767601,0.5479251936470616
SafePO,CPO,58.0,10,60,0.7955485589744811,0.9395536051701332,1.1835371428571428,0.3080169822158608,0.4338340558869187,0.5660155425345789
SafePO,CPO,59.0,10,60,0.9582898853556397,1.0826933333333333,1.3404710221981362,0.287994393116926,0.4253784286134677,0.5854776390876095
SafePO,CPO,60.0,10,60,1.0794507142857142,1.2198601287064013,1.421080179871808,0.24248886090978933,0.4712519127353093,0.60671768078629
SafePO,CPO,61.0,10,60,0.9913768771148522,1.1797498698090187,1.3629966666666669,0.19286230690594036,0.4554379240940102,0.6049926853817014
SafePO,CPO,62.0,10,60,0.9104630278188447,1.1497171428571429,1.2539733333333334,0.3009545154448517,0.38587476013841954,0.590433417060131
SafePO,CPO,63.0,10,60,0.9071420681747439,1.0615390476190476,1.1650033333333334,0.15628268694622785,0.4583872291155389,0.5828162017907661
SafePO,CPO,64.0,10,60,0.8568889523257996,1.0576699999999999,1.227407142857143,0.14633182352102317,0.5138635841250787,0.6034480351257423
SafePO,CPO,65.0,10,60,0.9370438095238094,1.1959041708729394,1.2474833333333333,0.14132229770211358,0.4964757315997683,0.6369572156047192
SafePO,CPO,66.0,10,60,0.9601600000000001,1.1922038095238094,1.380482131068542,0.23990694312650024,0.45567264073389724,0.6088417828596189
SafePO,CPO,67.0,10,60,0.9960672691197692,1.1136961904761904,1.224611790477042,0.24670118955010512,0.4246777171922979,0.5800991939931077
SafePO,CPO,68.0,10,60,1.0151867841982782,1.095891402116402,1.1284449999999997,0.25553628764984154,0.4635861865730594,0.5807039945599008
SafePO,CPO,69.0,10,60,0.958201913375731,1.114454265232975,1.199512857142857,0.2600972501087813,0.4947823854060204,0.606347545694554
SafePO,CPO,70.0,10,60,0.8609562832405688,1.0189587737940053,1.20369,0.3059182156388557,0.5153469054179289,0.6556472234770312
SafePO,CPO,71.0,10,60,0.8240502040816327,1.0440851481285767,1.1667942857142857,0.3357727113576316,0.5224129262216491,0.675839029553286
SafePO,CPO,72.0,10,60,0.7367012244897959,1.058827619047619,1.1354229076585125,0.3528368139813942,0.5548661050072424,0.6812345570853565
SafePO,CPO,73.0,10,60,0.8182262399355877,1.034742997453154,1.1723335714285712,0.3447127206455274,0.5066821541880051,0.6661303152912867
SafePO,CPO,74.0,10,60,0.9418264876876041,1.0896466666666669,1.3444417723316113,0.3576692278215309,0.5128882894025341,0.6133263858586451
SafePO,CPO,75.0,10,60,0.9161675377694168,1.241784761904762,1.454092374239287,0.37202847719245913,0.4851798582060457,0.629080631761986
SafePO,CPO,76.0,10,60,1.0093681783381987,1.1918588936988936,1.4025714285714286,0.35929551246829566,0.49981164945296935,0.6375274498383939
SafePO,CPO,77.0,10,60,1.0415906485489868,1.222367019171305,1.2746214285714286,0.3239371352125917,0.5339348188645606,0.6201690885629516
SafePO,CPO,78.0,10,60,0.785995,1.1365455782312925,1.2040099714583632,0.3604556798529691,0.5218684436164048,0.6121369757258146
SafePO,CPO,79.0,10,60,0.7286844865952761,0.9491621768707481,1.1393056469271214,0.39330369645556007,0.5028356369165562,0.6139187402325383
SafePO,CPO,80.0,10,60,0.7414666666666665,1.0001805326101085,1.098810476190476,0.38177701262204683,0.4908534306654303,0.6237665690903014
SafePO,CPO,81.0,10,60,0.8930433333333333,0.9860303586213317,1.2326025012668493,0.37365826292437626,0.4630061680160315,0.6363629362125406
SafePO,CPO,82.0,10,60,0.9557099999999998,1.0401382312925171,1.2234594372294372,0.3201655926940906,0.4717950857409955,0.6381875539170241
SafePO,CPO,83.0,10,60,1.0369105148201743,1.1861787809125741,1.3238949999999998,0.38943975129716374,0.4912568110235036,0.637959938584807
SafePO,CPO,84.0,10,60,1.0388957046873388,1.213103418779633,1.376018571428571,0.4658288960252823,0.549732023910348,0.6326718062812015
SafePO,CPO,85.0,10,60,0.8504753944842101,1.1315499999999998,1.283827142857143,0.452842227266379,0.599583310874476,0.6745577730811498
SafePO,CPO,86.0,10,60,0.7243208818342152,1.0636428571428571,1.254245,0.4364830938308412,0.5934494539189963,0.7292778967116845
SafePO,CPO,87.0,10,60,0.7732325325745663,1.0044832653061224,1.2157816666666665,0.4307964474419014,0.5996188627118534,0.7656510541211786
SafePO,CPO,88.0,10,60,0.9114402956597443,1.1218946918924697,1.4191066666666667,0.4491695150963717,0.6154062816681788,0.7633505696310506
SafePO,CPO,89.0,10,60,0.8428100000000001,1.1661394112268266,1.3293566666666667,0.45940595965054304,0.6129626135883969,0.7221081248492855
SafePO,CPO,90.0,10,60,0.9404983333333334,1.1779589277389277,1.2066541992798645,0.48305127586353436,0.6170704171419933,0.7798262583645081
SafePO,CPO,91.0,10,60,0.973360695045695,1.014627498924576,1.245307142857143,0.5022094973884583,0.6210600792876839,0.7839938294497751
SafePO,CPO,92.0,10,60,0.8300837863532309,1.1086,1.2382657142857143,0.5054148374440874,0.6190301444588617,0.7744700984491013
SafePO,CPO,93.0,10,60,0.8691208002181354,1.0399133333333332,1.1554995238095238,0.510590694180971,0.5814926861351399,0.6721018882783
SafePO,CPO,94.0,10,60,1.0043198896802665,1.1171609523809525,1.1592853968253969,0.5210512653121506,0.5493798820107465,0.6656995379836333
SafePO,CPO,95.0,10,60,1.0166248667734537,1.1815028571428572,1.2751089795918367,0.5353767504871906,0.5473284618686242,0.6807323609569171
SafePO,CPO,96.0,10,60,1.0769908843537415,1.175592618400961,1.2879757267253817,0.5420676187047601,0.6228997311170053,0.7578683455746541
SafePO,CPO,97.0,10,60,0.8704506462585033,1.1581554241726018,1.3022385714285714,0.5423891631769318,0.6398541134368321,0.8199309281981408
SafePO,CPO,98.0,10,60,0.8589164285714287,1.0819629197177831,1.2811983333333334,0.5373889603328867,0.6461376181438521,0.8265086291427084
SafePO,CPO,99.0,10,60,0.857877901984708,1.1679704761904763,1.3001566666666666,0.5188028000839644,0.6405213606057638,0.8165411043052072
SafePO,CPO,100.0,10,60,0.9413783333333333,1.1251381983133646,1.2243366666666669,0.49906549209602247,0.6305787412894654,0.8189991850381365
SafePO,PID-Lag,1.0,10,73,0.024491938243836928,1.1724006387037973,2.265980468929434,-0.25024314119947555,-0.07376732298868169,-0.01714742500574931
SafePO,PID-Lag,2.0,10,73,0.06382570689518868,1.3738995987662483,2.100015681342474,-0.2420893777534946,-0.0583262389154707,-0.015082928485689463
SafePO,PID-Lag,3.0,10,73,0.15436033242762728,1.2792769765578513,2.497841254904161,-0.18298239373326455,-0.034238160121032424,0.004464935108915135
SafePO,PID-Lag,4.0,10,73,0.3089686662802742,1.3792261904761907,2.7876133333333333,-0.07463491494066835,0.009932886032504348,0.026970355173674455
SafePO,PID-Lag,5.0,10,73,0.39569307613975,1.7068255508355454,2.4041766666666664,0.02722600825451801,0.03667332425867782,0.0707544647881318
SafePO,PID-Lag,6.0,10,73,0.44884978416654026,1.763119413450497,2.3816783333333333,0.0399279130867328,0.05093613763130472,0.07398753665951577
SafePO,PID-Lag,7.0,10,73,0.3595950887602537,1.8870652380952377,2.3250216666666668,0.0440140369377102,0.061922080275390846,0.07578416556607381
SafePO,PID-Lag,8.0,10,73,0.28841502195378127,1.9283580952380954,2.2633550000000007,0.03878645427451853,0.06784372510691057,0.0914594987735656
SafePO,PID-Lag,9.0,10,73,0.30022549613426863,1.774660476190476,2.3551972222222224,0.03006622999714935,0.0718396401331216,0.10064937703291675
SafePO,PID-Lag,10.0,10,73,0.37357371207207163,1.415167619047619,2.333955555555556,0.02805730966522149,0.0774890176723973,0.10239504052748127
SafePO,PID-Lag,11.0,10,73,0.5077777403922752,1.3891,2.2427333333333332,0.02175042708560983,0.08435007245339557,0.11766873475619814
SafePO,PID-Lag,12.0,10,73,0.538422127764652,1.3537391118789648,2.173580952380952,0.016890186743702965,0.07878093436607746,0.14720452941063314
SafePO,PID-Lag,13.0,10,73,0.5633760337002096,1.3287057142857142,2.0301316666666667,0.013773299256769574,0.07736809357060989,0.18279639292540284
SafePO,PID-Lag,14.0,10,73,0.5519298387904994,1.1918204761904763,1.9814850793650791,0.01127078476074235,0.07793164139243865,0.20473651582609512
SafePO,PID-Lag,15.0,10,73,0.5436756367062751,1.0490314285714284,2.1063019047619047,0.013175582469746252,0.07497165556035236,0.20211661321257718
SafePO,PID-Lag,16.0,10,73,0.5658295269734349,0.8968062287314136,2.0919961111111114,0.009421307248470071,0.06683106292805649,0.17769273967034108
SafePO,PID-Lag,17.0,10,73,0.6278032110548801,0.9968899999999999,1.7822783333333332,0.004183276947794941,0.06162700112313778,0.14459583291612998
SafePO,PID-Lag,18.0,10,73,0.701693471002595,1.2534742857142858,1.6177983333333332,0.010226142417762912,0.06305849546164605,0.16883688723400817
SafePO,PID-Lag,19.0,10,73,0.7684353668708186,1.4710861904761905,1.5540283333333333,0.018748196835768276,0.06553828510293472,0.17783937402469782
SafePO,PID-Lag,20.0,10,73,0.8490284954310906,1.3141622222222225,1.5921307142857142,0.02140488879617096,0.0637454995405805,0.21027546462137495
SafePO,PID-Lag,21.0,10,73,0.8320421382523023,1.2338244986212417,1.595422222222222,0.017511384265384677,0.07185154718135253,0.16395711348152628
SafePO,PID-Lag,22.0,10,73,0.8650119572970887,1.1847873123712576,1.6237877777777778,0.011787925398302826,0.08429655028922306,0.14565676700851113
SafePO,PID-Lag,23.0,10,73,1.0918672284462165,1.3258529200766838,1.4875144444444446,0.00838313526739664,0.09765197265354622,0.1480416610707712
SafePO,PID-Lag,24.0,10,73,1.1552825396825397,1.4254178568183964,1.5830546622308612,0.00522501341396003,0.09389624984109085,0.1596395766726554
SafePO,PID-Lag,25.0,10,73,1.038264126984127,1.4669193433832897,1.817429523809524,-0.0008994115955187013,0.07763241516085714,0.18194456785445615
SafePO,PID-Lag,26.0,10,73,0.9521107936507937,1.3955833333333332,1.698383669984809,0.0028896042902744144,0.08623968023587247,0.20072597253201474
SafePO,PID-Lag,27.0,10,73,0.9547315873015874,1.3060466666666666,1.4497282896993657,0.0040729713259274394,0.09852343418753574,0.2161968745416341
SafePO,PID-Lag,28.0,10,73,0.9660221428571427,1.21115873015873,1.367622275139022,0.007209616310624354,0.09211440518351251,0.23358728322501382
SafePO,PID-Lag,29.0,10,73,0.8732767339544515,1.1200695238095237,1.2812303779383538,0.003916758951938465,0.09144680685273271,0.2560203673896868
SafePO,PID-Lag,30.0,10,73,0.8514497877846792,0.9347152380952382,1.1587653275894823,0.006084387894439775,0.08750599980515925,0.27560432138285695
SafePO,PID-Lag,31.0,10,73,0.7713744444444445,0.9308462520124179,1.1116616666666665,0.00847130041301195,0.084527397190324,0.29503287077171636
SafePO,PID-Lag,32.0,10,73,0.7305110450929562,0.9825522222222223,1.2139433333333334,0.004270943970853356,0.07840164104805195,0.31158435005044116
SafePO,PID-Lag,33.0,10,73,0.7389046789896284,0.9506577777777778,1.2676944444444445,0.0006842464234540838,0.0696156601266242,0.32757978610356203
SafePO,PID-Lag,34.0,10,73,0.742742732106507,1.02536,1.2808683333333333,0.0019192386352449506,0.06887359834155081,0.3412792629735047
SafePO,PID-Lag,35.0,10,73,0.925613441504148,0.9937322222222224,1.3230628571428573,0.009710352469795899,0.055380959897840476,0.34854032316698214
SafePO,PID-Lag,36.0,10,73,0.8251662794875438,1.0766685714285715,1.2867123809523808,0.009501945726373742,0.059331330910977996,0.35452759480754276
SafePO,PID-Lag,37.0,10,73,0.8058882641559018,0.9293123809523809,1.197144761904762,0.004709819029532971,0.0759551975070341,0.3583653068560617
SafePO,PID-Lag,38.0,10,73,0.8060716666666665,0.8877019047619049,1.2593480737717706,0.00437771013728011,0.08234386882256248,0.36132144970693536
SafePO,PID-Lag,39.0,10,73,0.8811133333333333,0.9110161904761904,1.2176553952616924,0.005392287649477547,0.07428957430719214,0.3675521240685904
SafePO,PID-Lag,40.0,10,73,0.8658383333333334,1.0065971428571427,1.1491271830886505,0.006071159904668755,0.07896512900912214,0.37820828206916024
SafePO,PID-Lag,41.0,10,73,0.6783238888888888,0.9641252380952381,1.1044574603174602,0.005485840579539749,0.08201429979713101,0.38666973794077225
SafePO,PID-Lag,42.0,10,73,0.7903253968253968,1.03327,1.175691111111111,0.005651670911468072,0.09777761075258025,0.396121892667784
SafePO,PID-Lag,43.0,10,73,0.813930634920635,1.0708344803259746,1.2319649206349206,0.00789140827946637,0.09981827354166367,0.4047039262806919
SafePO,PID-Lag,44.0,10,73,0.7805355555555555,1.0748296329711895,1.1965000000000001,0.010098834273338322,0.11579623982224324,0.417645715002283
SafePO,PID-Lag,45.0,10,73,0.7930800378787878,1.020614651611317,1.0918552380952382,0.011571081771558817,0.1173611236241237,0.43346792793488753
SafePO,PID-Lag,46.0,10,73,0.9103202914979047,1.035008888888889,1.0838257142857142,0.012378955964161265,0.11630827487380306,0.44056579877718927
SafePO,PID-Lag,47.0,10,73,0.8708491687920936,1.0329143939393939,1.0693171428571429,0.01338679637699822,0.10117210699558143,0.45060052181523097
SafePO,PID-Lag,48.0,10,73,0.8497192388678707,0.9670980952380952,1.090142711038961,0.013321357177329733,0.10187397617036634,0.46397041209636675
SafePO,PID-Lag,49.0,10,73,0.8163246994703968,0.9682588888888888,1.0997973015873017,0.01612339749592448,0.11511613763326586,0.47285362190534597
SafePO,PID-Lag,50.0,10,73,0.8900852508862694,0.9746288888888889,1.041030476190476,0.017743852846462457,0.12023833041014685,0.481122218577894
SafePO,PID-Lag,51.0,10,73,0.9087016083881895,0.9923090476190477,1.056134444444444,0.01875833454750865,0.10981670584514024,0.49336889772415
SafePO,PID-Lag,52.0,10,73,0.9270393757876716,0.9870644444444445,1.1616733333333333,0.022166529003016744,0.09145168860063915,0.5059067047153665
SafePO,PID-Lag,53.0,10,73,0.9157085714285715,1.0056264363729537,1.0826365476190476,0.02278042568707698,0.10217838327593762,0.5112471361025781
SafePO,PID-Lag,54.0,10,73,0.8148951785714285,1.0085991725757029,1.134972380952381,0.025485860007587593,0.10650097202422447,0.5144643572620965
SafePO,PID-Lag,55.0,10,73,0.8355885714285715,1.0303317953519895,1.1616127777777778,0.02632241347222739,0.11383586746089736,0.5206766982446371
SafePO,PID-Lag,56.0,10,73,0.9911107142857144,1.0198541790009141,1.040669523809524,0.02970379958592947,0.12349436845765782,0.5316517301440844
SafePO,PID-Lag,57.0,10,73,0.8399333333333333,1.0458930394068517,1.1153950000000001,0.03440241836510389,0.13653972257190572,0.5437795920222489
SafePO,PID-Lag,58.0,10,73,0.865061746031746,1.0302776190476193,1.1740967996977882,0.03521854455006343,0.13698622479817532,0.5567695752802349
SafePO,PID-Lag,59.0,10,73,0.9148676190476189,1.0477209523809523,1.1458013936233085,0.037478146523318726,0.13690586181414977,0.5689994466574315
SafePO,PID-Lag,60.0,10,73,0.837816122012046,0.9178085714285715,1.212435395636425,0.04126777140125313,0.13863874486946612,0.5752938460241112
SafePO,PID-Lag,61.0,10,73,0.8645142857142858,0.9651920454545455,1.1489363163229644,0.04613463794806935,0.13309794311616802,0.5818256155231637
SafePO,PID-Lag,62.0,10,73,0.8279049999999999,0.9863552380952381,1.0595942066613995,0.044582435764795605,0.13954907275601303,0.5879523690816237
SafePO,PID-Lag,63.0,10,73,0.7429745238095238,0.9315733333333333,1.0314564910598605,0.04303751476283966,0.13902840654804915,0.5949126625602568
SafePO,PID-Lag,64.0,10,73,0.7498522222222221,0.9139366666666666,0.982519229872407,0.04272366518225199,0.14219683526236818,0.6017714259432544
SafePO,PID-Lag,65.0,10,73,0.868195,0.9089622222222222,0.9779092027939582,0.04224732595978044,0.13816886621178207,0.6099876995064208
SafePO,PID-Lag,66.0,10,73,0.8798704761904761,0.9368940997053863,1.1302766666666668,0.04452952453205104,0.1153434873767992,0.6177894077592951
SafePO,PID-Lag,67.0,10,73,0.9364455555555555,0.9526338419268309,1.0363866666666666,0.04744849605612716,0.08559525340781043,0.6238817255070994
SafePO,PID-Lag,68.0,10,73,0.917587258742646,0.9595652380952382,1.0560571428571428,0.04983550652433601,0.0878761372192812,0.626016393579754
SafePO,PID-Lag,69.0,10,73,0.885670634920635,0.9557215181420546,1.0060116666666665,0.05054543029301619,0.12738967138076307,0.6068079310828987
SafePO,PID-Lag,70.0,10,73,0.8690228571428572,0.9169666666666667,1.0477284649332348,0.05015021638991477,0.16046595605771502,0.5312376720576201
SafePO,PID-Lag,71.0,10,73,0.7943033333333334,0.8886125541125541,0.9780090476190477,0.04665365350973876,0.14419152493660756,0.5119036899021754
SafePO,PID-Lag,72.0,10,73,0.7373230952380954,0.7992433333333334,0.9627890358736697,0.04395089926481024,0.1493690876951494,0.5082677800177196
